Disaster_Type,Country,Subregion,Region,Start Date,End Date
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2010-01-01,2010-01-13
Extreme_temperature,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2010-07-08,2010-07-23
Wildfire,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2010-08-12,2010-08-12
Epidemic,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2010-11-15,2011-12-12
Drought,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2010-06-01,2010-09-30
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2011-02-14,2011-04-11
Mass_movement_wet,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2011-02-26,2011-02-26
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2012-01-14,2012-02-17
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2013-01-28,2013-02-27
Extreme_temperature,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2013-08-07,2013-08-23
Mass_movement_wet,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2013-09-23,2013-09-23
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2013-10-14,2014-02-17
Mass_movement_wet,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2014-01-01,2014-02-28
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2015-01-15,2015-01-31
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2014-10-14,2015-02-17
Drought,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2014-10-01,2014-10-31
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2015-02-20,2015-02-24
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2016-02-28,2016-03-03
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2016-11-26,2016-12-05
Drought,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2016-03-01,2016-12-30
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2018-02-10,2018-02-21
Epidemic,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2018-04-15,2019-06-02
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2019-01-16,2019-01-16
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2019-02-24,2019-04-10
Mass_movement_wet,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2019-02-02,2019-02-04
Volcanic_activity,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2019-07-19,2019-07-23
Wildfire,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2019-08-11,2019-09-12
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2020-02-13,2020-02-13
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2020-02-08,2020-02-29
Wildfire,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2020-01-10,2020-10-15
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2021-01-16,2021-01-20
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2021-01-04,2021-01-04
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2021-01-17,2021-01-27
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2021-02-09,2021-02-10
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2021-04-23,2021-04-26
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2021-11-11,2021-11-12
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2021-12-18,2022-01-05
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2022-02-20,2022-02-22
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2023-01-13,2023-03-16
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2023-03-21,2023-03-27
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2023-03-27,2023-03-29
Wildfire,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2023-11-17,2023-11-22
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2023-12-10,2023-12-13
Drought,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2023-09-01,2023-12-31
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2024-01-19,2024-01-19
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2024-02-25,2024-02-27
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2024-02-27,2024-03-28
Wildfire,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2024-07-11,2024-09-12
Flood,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,2024-11-23,2024-11-24
